id,GroupID,Name,Description,IsActive,SortOrder
723,109,"Возможность ""горячей замены""",,1,1097230
724,109,Ethernet,,1,1097240
725,109,Boot ROM,,1,1097250
726,109,WoL,,1,1097260
727,109,Поддержка ACPI,,1,1097270
728,109,Цвет,,1,1097280
729,110,Слоты SFP,,1,1107290
730,110,Слоты SFP+,,1,1107300
731,110,Порты RJ45,,1,1107310
732,110,Порты SC,,1,1107320
733,110,Порты LC,,1,1107330
734,111,Длина,,1,1117340
735,111,Ширина,,1,1117350
736,111,Высота,,1,1117360
737,112,SNMP,,1,1127370
738,112,802.1q VLAN,,1,1127380
739,109,Низкопрофильная карта,,1,1097390
740,112,Управление потоком (802.3x),,1,1127400
741,112,Агрегация/транкинг портов (802.3ad),,1,1127410
742,112,Jumbo frame,,1,1127420
743,112,QoS,,1,1127430
744,112,Диагностика кабеля,,1,1127440
745,104,API,,1,1047450
746,113,Дата выхода на рынок,,1,1137460
747,110,Порты FC,,1,1107470
749,111,Вес,,1,1117490
750,109,Назначение,,1,1097500
751,105,Частотный диапазон,,1,1057510
752,114,Принадлежности,,1,1147520
753,115,Дата выхода на рынок,,1,1157530
754,116,Тип,,1,1167540
755,116,Формат,,1,1167550
756,116,Печать,,1,1167560
757,116,Технология печати,,1,1167570
758,116,Количество цветов,,1,1167580
759,116,Скорость ч/б печати (А4),,1,1167590
760,116,Скорость цветной печати (А4),,1,1167600
761,116,Копир,,1,1167610
762,116,Сканер,,1,1167620
763,116,Факс,,1,1167630
764,116,Не требует замены картриджей,,1,1167640
765,116,Оригинальные картриджи/чернила,,1,1167650
766,116,Ресурс стартового картриджа,,1,1167660
767,116,Операционная система,,1,1167670
768,116,Печать с мобильных устройств,,1,1167680
769,116,Цвет корпуса,,1,1167690
770,117,Максимальная месячная нагрузка,,1,1177700
771,117,Рекомендуемая месячная нагрузка,,1,1177710
772,117,Уровень шума при работе,,1,1177720
773,117,Максимальное разрешение (dpi),,1,1177730
774,117,Время выхода первой страницы,,1,1177740
775,118,Разрешение копирования (dpi),,1,1187750
776,118,Скорость копирования (A4),,1,1187760
777,118,Максимальное число копий,,1,1187770
778,118,Двустороннее копирование,,1,1187780
779,119,Устройство автоматической подачи,,1,1197790
780,119,Двустороннее сканирование,,1,1197800
781,119,Максимальное разрешение (dpi),,1,1197810
782,119,Сканирование с отправкой в Интернет,,1,1197820
783,120,Вместимость входных лотков,,1,1207830
784,120,Макс. вместимость входных лотков,,1,1207840
785,120,Вместимость выходных лотков,,1,1207850
786,121,Наличие экрана,,1,1217860
787,122,Частота процессора,,1,1227870
788,123,USB-flash,,1,1237880
789,123,Поддержка карт памяти,,1,1237890
790,123,Жесткий диск,,1,1237900
791,124,USB,,1,1247910
792,124,Ethernet,,1,1247920
793,124,LPT,,1,1247930
794,124,Bluetooth,,1,1247940
795,124,Wi-Fi,,1,1247950
796,124,NFC,,1,1247960
797,124,Поддержка HP ePrint,,1,1247970
798,124,Поддержка Epson Connect,,1,1247980
799,124,Wi-Fi Direct,,1,1247990
800,125,Комплектация,,1,1258000
801,126,Ширина,,1,1268010
802,126,Высота,,1,1268020
803,126,Глубина,,1,1268030
804,126,Вес,,1,1268040
805,116,Автоматическая двусторонняя печать,,1,1168050
806,117,Встроенный сшиватель,,1,1178060
807,119,Скорость сканирования в ч/б,,1,1198070
808,119,Скорость сканирования в цвете,,1,1198080
809,122,Объем оперативной памяти,,1,1228090
810,116,Макс. ресурс оригинального картриджа,,1,1168100
811,118,Время вывода первой ч/б копии,,1,1188110
812,117,Время разогрева,,1,1178120
813,116,Время печати 10x15см,,1,1168130
814,127,Тип,,1,1278140
815,127,Портативный,,1,1278150
816,127,Тип датчика,,1,1278160
817,127,Оптическая разрешающая способность (dpi),,1,1278170
818,127,Глубина цвета,,1,1278180
819,127,Максимальный формат бумаги,,1,1278190
820,127,Двустороннее сканирование,,1,1278200
821,127,Скорость сканирования в цвете,,1,1278210
822,128,Источник света,,1,1288220
823,128,Поддержка пленки,,1,1288230
824,128,Поддержка слайдов,,1,1288240
825,128,Управление на корпусе,,1,1288250
826,128,Дисплей,,1,1288260
827,128,Сканирование на USB-накопитель,,1,1288270
828,128,Сканирование с отправкой в Интернет,,1,1288280
829,128,Потребляемая мощность (при работе),,1,1288290
830,128,Совместимые ОС,,1,1288300
831,128,Цвет,,1,1288310
832,129,USB,,1,1298320
833,129,Ethernet,,1,1298330
834,129,Wi-Fi,,1,1298340
835,129,FireWire (IEEE-1394),,1,1298350
836,129,Wi-Fi Direct,,1,1298360
837,130,Питание от USB,,1,1308370
838,130,Встроенный аккумулятор,,1,1308380
839,131,Ширина,,1,1318390
840,131,Высота,,1,1318400
841,131,Глубина,,1,1318410
842,131,Вес,,1,1318420
843,132,Скорость передачи факса,,1,1328430
844,132,Максимальное разрешение (dpi),,1,1328440
845,132,Записная книжка,,1,1328450
846,132,Автоответчик,,1,1328460
847,132,Отложенная передача,,1,1328470
848,132,Определитель номера,,1,1328480
849,132,Сохранение факсов,,1,1328490
850,132,Телефонная трубка,,1,1328500
851,127,Скорость сканирования в ч/б,,1,1278510
852,127,Автоподатчик документов,,1,1278520
853,127,Емкость автоподатчика,,1,1278530
854,128,Нагрузка,,1,1288540
855,128,Комплектация,,1,1288550
856,121,Размер экрана,,1,1218560
857,128,Встроенная память,,1,1288570
858,127,Макс. длина документа,,1,1278580
859,128,Уровень шума при работе,,1,1288590
860,134,Тип,,1,1348600
861,134,Назначение,,1,1348610
862,134,Совместимость с принтерами,,1,1348620
863,134,Емкость,,1,1348630
864,134,Плотность бумаги,,1,1348640
865,135,Длина,,1,1358650
866,135,Ширина,,1,1358660
867,135,Высота,,1,1358670
868,135,Вес,,1,1358680
869,118,Время вывода первой цветной копии,,1,1188690
870,117,Время выхода первого снимка,,1,1178700
871,137,Тип аккумулятора,,1,1378710
872,137,Ёмкость,,1,1378720
873,137,Съёмный аккумулятор,,1,1378730
874,116,Ширина бумаги,,1,1168740
875,138,Тип,,1,1388750
876,138,Тип манипулятора,,1,1388760
877,138,Рабочая поверхность,,1,1388770
878,138,Разрешение,,1,1388780
879,138,Уровни чувствительности к нажатию,,1,1388790
880,138,Цвет,,1,1388800
881,139,Скорость отслеживания пера,,1,1398810
882,139,Дополнительные клавиши,,1,1398820
883,139,Колесо прокрутки,,1,1398830
884,139,Сенсорные полоски,,1,1398840
885,139,Сенсорная площадка (тачпад),,1,1398850
886,139,Чувствительность к наклону пера,,1,1398860
887,139,Заряжаемое перо,,1,1398870
888,139,Интерфейс подключения,,1,1398880
889,140,Наличие экрана,,1,1408890
890,141,Ширина,,1,1418900
891,141,Высота,,1,1418910
892,141,Глубина,,1,1418920
893,141,Вес,,1,1418930
894,142,Комплект поставки,,1,1428940
895,143,Дата выхода на рынок,,1,1438950
896,138,Формат,,1,1388960
897,138,Размер экрана,,1,1388970
898,140,Тип экрана,,1,1408980
899,140,Разрешение экрана,,1,1408990
900,144,Тип аккумулятора,,1,1449000
901,144,Емкость аккумулятора,,1,1449010
902,144,Время работы,,1,1449020
903,140,Яркость,,1,1409030
904,146,Тип,,1,1469040
905,146,Питание,,1,1469050
906,146,Органы управления,,1,1469060
907,146,Магнитное крепление,,1,1469070
908,146,Bluetooth,,1,1469080
909,146,Поддержка устройствами,,1,1469090
910,146,Материал,,1,1469100
911,146,Количество наконечников в наборе/комплекте,,1,1469110
912,146,Комплектация,,1,1469120
913,146,Цвет,,1,1469130
914,147,Длина,,1,1479140
915,147,Ширина,,1,1479150
916,147,Глубина,,1,1479160
917,147,Вес стилуса,,1,1479170
918,146,Время автономной работы,,1,1469180
919,146,Количество уровней нажатия,,1,1469190
920,146,Диаметр наконечника,,1,1469200
921,148,Технология печати,,1,1489210
922,148,Тип,,1,1489220
923,148,Оригинал,,1,1489230
924,148,Цвет,,1,1489240
925,148,Ресурс,,1,1489250
926,148,Совместимость с принтерами,,1,1489260
927,148,Комплект картриджей,,1,1489270
928,148,Тип чернил,,1,1489280
929,148,Объем,,1,1489290
930,148,Вес,,1,1489300
931,148,Аналог оригинального картриджа,,1,1489310
932,150,Дата выхода на рынок,,1,1509320
933,151,Интерфейс подключения мыши,,1,1519330
934,151,Тип,,1,1519340
935,151,Назначение,,1,1519350
936,151,Размер мыши,,1,1519360
937,151,Тип сенсора,,1,1519370
938,151,Модель сенсора,,1,1519380
939,151,Максимальное разрешение сенсора,,1,1519390
940,151,Максимальная частота опроса,,1,1519400
941,151,Материал корпуса,,1,1519410
942,151,Подсветка,,1,1519420
943,151,Цвет,,1,1519430
944,152,Длина провода,,1,1529440
945,152,Изменяемое разрешение,,1,1529450
946,152,Встроенная память,,1,1529460
947,152,Время отклика,,1,1529470
948,152,Грузы,,1,1529480
949,152,Сменные панели,,1,1529490
950,152,Количество кнопок,,1,1529500
951,152,Дополнительные кнопки,,1,1529510
952,152,Количество колёс прокрутки,,1,1529520
