id,GoodID,CatalogMarketID,Price,WriteDate
5592098,9779,13,276.43,2021-09-13 17:24:44.000000
5601066,2810,4,673.00,2021-09-14 02:26:15.000000
5604700,2860,230,899.64,2021-09-13 17:24:18.000000
5604706,9637,230,740.87,2021-09-11 14:09:32.000000
5605331,778,6,275.00,2021-09-04 07:16:06.000000
5605332,907,6,229.00,2021-09-04 07:16:07.000000
5605333,932,6,275.00,2021-09-04 07:16:07.000000
5605334,973,6,275.00,2021-09-04 07:16:07.000000
5605335,986,6,229.00,2021-09-04 07:16:07.000000
5605336,1109,3,1164.13,2021-09-04 07:16:07.000000
5605344,2664,93,895.04,2021-09-13 08:22:13.000000
5605360,8152,12,243.37,2021-09-14 05:27:29.000000
5608472,2421,10,435.34,2021-09-27 16:33:16.000000
5608482,2540,10,962.00,2021-09-07 10:40:22.000000
5608487,2585,10,1164.36,2021-09-28 10:48:23.000000
5608532,4799,10,414.67,2021-09-11 11:08:19.000000
5608533,4799,90,437.34,2021-09-13 20:25:22.000000
5608560,5944,18,554.01,2021-09-13 17:24:28.000000
5608562,6345,10,213.67,2021-09-08 10:47:49.000000
5608563,8259,10,137.67,2021-09-07 10:40:45.000000
5608564,8265,10,447.60,2021-09-05 10:24:35.000000
5608565,8834,10,375.82,2021-09-04 10:17:35.000000
5621997,2718,90,597.19,2021-09-13 20:25:16.000000
5621999,2690,16,496.38,2021-09-10 20:03:13.000000
5622016,4799,449,579.98,2021-09-13 14:23:21.000000
5622052,8448,29,130.14,2021-09-13 11:22:38.000000
5624420,6046,12,741.86,2021-09-13 14:23:28.000000
5627334,2350,16,1330.96,2021-09-09 10:53:19.000000
5627343,2442,16,1012.62,2021-09-13 14:23:12.000000
5627349,2556,16,393.40,2021-09-10 20:03:11.000000
5627364,3594,23,1645.97,2021-09-13 11:22:17.000000
5627386,5671,16,819.00,2021-09-11 17:10:29.000000
5627392,5911,16,974.31,2021-09-27 16:33:31.000000
5627404,6175,16,261.29,2021-09-13 14:23:28.000000
5627424,7088,16,848.77,2021-09-09 19:56:29.000000
5627428,7967,16,148.48,2021-09-13 17:24:36.000000
5627431,8632,16,353.70,2021-09-04 19:20:37.000000
5683026,8397,833,2675.00,2021-09-13 23:26:37.000000
5685863,1487,1058,1883.40,2021-09-05 07:24:09.000000
5687503,1168,90,3100.00,2021-09-05 10:24:09.000000
5687617,6406,10,225.40,2021-09-05 10:24:29.000000
5687619,6606,10,102.40,2021-09-11 11:08:26.000000
5687631,8632,10,353.70,2021-09-05 10:24:37.000000
5701739,5672,27,493.48,2021-09-07 19:42:31.000000
5701740,8099,230,665.36,2021-09-13 17:24:36.000000
5704965,2358,4,667.00,2021-09-28 16:40:16.000000
5705000,2860,227,663.33,2021-09-13 18:27:32.000000
5705072,7886,6,279.82,2021-09-05 19:27:33.000000
5713449,1274,4,2155.00,2021-09-14 02:26:08.000000
5716144,1343,12,1613.08,2021-09-13 17:24:08.000000
5717336,1109,6,1339.45,2021-09-06 07:31:07.000000
5720294,19,1280,6140.00,2021-09-06 10:32:03.000000
5720301,77,38,415.00,2021-09-06 10:32:03.000000
5720307,71,1280,389.00,2021-09-28 16:40:07.000000
5720321,125,1280,4390.00,2021-09-06 10:32:04.000000
5720327,112,1280,415.00,2021-09-06 10:32:04.000000
5720362,170,1280,450.10,2021-09-06 10:32:05.000000
5720367,203,1280,393.27,2021-09-06 10:32:05.000000
5720379,309,1280,3674.00,2021-09-06 10:32:06.000000
5720390,336,18,455.00,2021-09-13 11:22:05.000000
5720493,1071,1280,5041.00,2021-09-06 10:32:09.000000
5720523,1168,1280,3100.00,2021-09-09 13:54:08.000000
5720552,1297,1280,5571.93,2021-09-13 14:23:08.000000
5720880,2639,44,1124.80,2021-09-07 10:40:24.000000
5721089,3956,23,1295.32,2021-09-06 10:32:23.000000
5721335,5652,32,1910.00,2021-09-06 10:32:29.000000
5721377,5686,23,645.94,2021-09-13 20:25:26.000000
5721506,6175,44,288.14,2021-09-06 10:32:34.000000
5721729,8148,4,197.00,2021-09-14 02:26:32.000000
5721752,8231,4,161.00,2021-09-14 02:26:32.000000
5721820,8749,789,492.64,2021-09-06 10:32:46.000000
5731262,30,1280,3304.00,2021-09-06 10:36:54.000000
5776490,77,15,417.18,2021-09-06 19:35:03.000000
5776493,125,827,5294.20,2021-09-06 13:33:03.000000
5776496,159,230,1553.71,2021-09-06 13:33:04.000000
5776497,159,827,1413.50,2021-09-07 13:41:06.000000
5776498,159,227,1583.59,2021-09-06 13:33:04.000000
5776501,203,230,441.00,2021-09-10 11:00:05.000000
5776502,203,227,422.62,2021-09-10 11:00:05.000000
5776503,210,827,1914.65,2021-09-06 13:33:04.000000
5776504,163,230,3638.96,2021-09-09 13:54:04.000000
5776505,163,827,3713.65,2021-09-06 13:33:04.000000
5776506,163,227,3638.96,2021-09-09 13:54:04.000000
5776509,149,230,1301.15,2021-09-13 11:22:04.000000
5776510,149,827,1426.35,2021-09-06 13:33:05.000000
5776511,149,227,1281.60,2021-09-13 17:24:03.000000
5776512,309,827,4112.00,2021-09-06 13:33:05.000000
5776514,255,230,1128.87,2021-09-07 13:41:05.000000
5776515,255,827,1053.70,2021-09-06 13:33:05.000000
5776516,255,227,1150.58,2021-09-07 13:41:05.000000
5776517,337,827,2094.55,2021-09-06 13:33:05.000000
5776518,397,827,5140.00,2021-09-06 13:33:05.000000
5776519,526,230,426.00,2021-09-06 13:33:05.000000
5776520,526,227,408.25,2021-09-10 11:00:07.000000
5776521,385,827,3469.50,2021-09-06 13:33:06.000000
5776522,344,15,1499.00,2021-09-06 13:33:06.000000
5776523,344,827,1567.70,2021-09-06 13:33:06.000000
5776524,604,13,224.78,2021-09-06 13:33:06.000000
5776525,572,230,1678.61,2021-09-06 13:33:06.000000
5776526,572,827,1696.20,2021-09-07 13:41:07.000000
5776527,572,227,1694.75,2021-09-06 13:33:06.000000
5776528,581,827,3598.00,2021-09-06 13:33:06.000000
5776529,633,827,2056.00,2021-09-06 13:33:06.000000
5776530,731,230,1975.01,2021-09-06 13:33:06.000000
5776531,731,827,1978.90,2021-09-13 14:23:06.000000
5776532,731,227,1975.01,2021-09-06 13:33:06.000000
5776534,772,3,1037.71,2021-09-06 13:33:06.000000
5776535,660,230,357.60,2021-09-12 14:16:06.000000
5776536,660,227,357.60,2021-09-12 14:16:06.000000
5776537,674,230,2773.50,2021-09-10 20:03:06.000000
5776538,674,227,2588.60,2021-09-10 20:03:06.000000
5776539,916,827,1927.50,2021-09-06 13:33:07.000000
5776540,905,230,357.60,2021-09-07 13:41:09.000000
5776541,905,227,357.60,2021-09-07 13:41:09.000000
5776542,805,827,1516.30,2021-09-07 13:41:09.000000
5776543,1071,827,5397.00,2021-09-06 13:33:08.000000
5776547,1274,827,1850.40,2021-09-06 13:33:08.000000
5776548,1081,827,3469.50,2021-09-06 13:33:08.000000
5776549,1109,827,1195.05,2021-09-06 13:33:08.000000
5776550,1201,230,426.00,2021-09-06 13:33:09.000000
5776551,1201,227,408.25,2021-09-06 13:33:09.000000
5776552,1145,230,1160.38,2021-09-12 11:53:18.000000
5776553,1145,827,1182.20,2021-09-07 13:41:11.000000
5776554,1145,227,1143.79,2021-09-10 20:03:07.000000
5776555,1343,827,1400.65,2021-09-06 13:33:09.000000
5776557,1481,827,4176.25,2021-09-06 13:33:09.000000
5776558,1341,230,1629.70,2021-09-13 11:22:09.000000
5776559,1341,827,1567.70,2021-09-06 13:33:10.000000
5776560,1341,227,1661.04,2021-09-13 11:22:09.000000
5776562,1151,827,3520.90,2021-09-06 13:33:10.000000
5776563,1151,227,4418.70,2021-09-10 11:00:09.000000
5776564,1455,827,1503.45,2021-09-06 13:33:10.000000
5776565,1392,230,1594.98,2021-09-06 13:33:10.000000
5776566,1392,827,1413.50,2021-09-07 13:41:12.000000
5776567,1392,227,1625.65,2021-09-06 13:33:10.000000
5776569,1487,230,2763.04,2021-09-08 19:50:12.000000
5776570,1487,227,2578.84,2021-09-08 19:50:12.000000
5776571,1303,230,2182.96,2021-09-08 13:48:15.000000
5776572,1303,827,2107.40,2021-09-13 14:23:08.000000
5776573,1303,227,2182.96,2021-09-08 13:48:15.000000
5776574,1549,827,1966.05,2021-09-06 13:33:10.000000
5776575,1547,827,3855.00,2021-09-06 13:33:10.000000
5776576,1585,230,426.00,2021-09-06 13:33:10.000000
5776577,1585,227,408.25,2021-09-10 11:00:12.000000
5776578,1929,827,1567.70,2021-09-06 13:33:11.000000
5776579,1799,827,1734.75,2021-09-06 13:33:11.000000
5776580,1793,827,1953.20,2021-09-06 13:33:11.000000
5776581,1942,827,3341.00,2021-09-06 13:33:11.000000
5776582,1540,230,1689.66,2021-09-06 13:33:11.000000
5776583,1540,827,1554.85,2021-09-06 13:33:11.000000
5776584,1540,227,1705.91,2021-09-06 13:33:11.000000
5776585,1674,230,1579.81,2021-09-06 13:33:11.000000
5776586,1674,827,1464.90,2021-09-07 13:41:12.000000
5776587,1674,227,1610.19,2021-09-06 13:33:11.000000
5776588,2166,827,1297.85,2021-09-06 13:33:11.000000
5776589,2204,230,1371.76,2021-09-06 13:33:12.000000
5776590,2204,827,1760.45,2021-09-06 13:33:12.000000
5776591,2204,227,1398.14,2021-09-06 13:33:12.000000
5776592,2283,230,1975.01,2021-09-06 13:33:12.000000
5776593,2283,827,2043.15,2021-09-13 14:23:10.000000
5776594,2283,227,1975.01,2021-09-06 13:33:12.000000
5776595,2127,230,1352.08,2021-09-12 14:16:10.000000
5776596,2127,827,1310.70,2021-09-07 13:41:14.000000
5776597,2127,227,1378.08,2021-09-12 14:16:10.000000
5776599,2310,827,4112.00,2021-09-06 13:33:12.000000
5776600,2347,15,535.42,2021-09-06 19:35:10.000000
5776606,2396,15,529.85,2021-09-06 19:35:11.000000
5776608,2370,230,473.24,2021-09-06 16:34:13.000000
5776609,2370,15,449.74,2021-09-06 13:33:13.000000
5776610,2370,227,481.84,2021-09-06 16:34:13.000000
5776612,2417,230,909.44,2021-09-27 16:33:16.000000
5776613,2417,227,682.08,2021-09-27 16:33:16.000000
5776615,2429,230,779.82,2021-09-13 23:26:12.000000
5776626,2437,15,691.59,2021-09-06 17:36:39.000000
5776630,2492,15,1321.82,2021-09-06 17:36:38.000000
5776633,2455,15,867.28,2021-09-06 19:35:12.000000
5776635,2496,230,584.58,2021-09-13 23:26:12.000000
5776636,2496,227,572.51,2021-09-13 23:26:12.000000
5776648,2590,827,1593.40,2021-09-07 13:41:19.000000
5776659,2707,827,2608.55,2021-09-06 13:33:18.000000
5776665,2687,15,529.85,2021-09-06 19:35:14.000000
5776667,2639,15,1076.42,2021-09-06 19:35:14.000000
5776670,2751,230,789.00,2021-09-13 17:24:18.000000
5776671,2751,227,591.75,2021-09-13 17:24:18.000000
5776675,2690,230,527.30,2021-09-13 17:24:16.000000
5776676,2690,15,496.38,2021-09-06 19:35:14.000000
5776677,2690,227,536.89,2021-09-13 17:24:17.000000
5776679,2814,230,790.08,2021-09-14 00:23:35.000000
5776680,2814,227,592.56,2021-09-12 18:09:22.000000
5776687,2818,230,458.70,2021-09-13 14:23:16.000000
5776688,2818,227,467.04,2021-09-13 02:20:13.000000
5776691,2864,230,639.18,2021-09-10 11:00:19.000000
5776692,2864,227,479.38,2021-09-10 07:59:16.000000
5776695,2996,827,1709.05,2021-09-06 13:33:21.000000
5776697,3064,827,1323.55,2021-09-06 13:33:21.000000
5776699,3074,18,3253.87,2021-09-13 17:24:19.000000
5776704,3542,827,1888.95,2021-09-06 13:33:22.000000
5776705,3627,38,1770.00,2021-09-13 14:23:18.000000
5776707,3627,230,1870.96,2021-09-08 13:48:34.000000
5776708,3627,227,1870.96,2021-09-08 13:48:34.000000
5776709,3802,827,1773.30,2021-09-06 13:33:22.000000
5776714,3804,827,1516.30,2021-09-06 13:33:22.000000
5776717,3803,827,1182.20,2021-09-06 13:33:22.000000
5776718,3954,827,1554.85,2021-09-06 13:33:23.000000
5776720,3944,230,1298.96,2021-09-07 11:42:39.000000
5776721,3944,827,1323.55,2021-09-06 13:33:23.000000
5776722,3944,227,1323.94,2021-09-07 11:42:39.000000
5776724,3943,230,1613.07,2021-09-08 13:48:36.000000
5776725,3943,827,1207.90,2021-09-06 13:33:23.000000
5776726,3943,227,1644.09,2021-09-08 13:48:36.000000
5776727,3950,230,1766.96,2021-09-06 13:33:23.000000
5776728,3950,227,1783.95,2021-09-06 13:33:23.000000
5776729,4020,827,1567.70,2021-09-06 13:33:23.000000
5776730,3974,230,2102.45,2021-09-06 13:33:23.000000
5776731,3974,227,2102.45,2021-09-06 13:33:23.000000
5776733,3956,827,1387.80,2021-09-07 13:41:25.000000
5776737,4163,827,3636.55,2021-09-06 13:33:23.000000
5776739,4125,230,1884.94,2021-09-09 13:54:21.000000
5776740,4125,827,1747.60,2021-09-07 13:41:26.000000
5776741,4125,227,1884.94,2021-09-09 13:54:22.000000
5776745,4200,230,1514.88,2021-09-07 16:41:23.000000
5776746,4200,827,1426.35,2021-09-07 13:41:26.000000
5776747,4200,227,1544.01,2021-09-07 16:41:23.000000
5776748,4539,230,397.71,2021-09-13 11:22:20.000000
5776749,4539,227,367.72,2021-09-13 17:24:22.000000
5776752,4446,15,535.42,2021-09-06 19:35:20.000000
5776754,4720,827,1824.70,2021-09-06 13:33:25.000000
5776762,4642,15,328.83,2021-09-06 13:33:26.000000
5776767,4799,227,598.50,2021-09-10 14:01:22.000000
5776768,4863,827,2171.65,2021-09-06 13:33:26.000000
5776770,4852,827,1709.05,2021-09-06 13:33:26.000000
5776774,4895,3,4479.06,2021-09-09 13:54:24.000000
5776778,5050,230,1207.59,2021-09-12 11:38:43.000000
5776779,5050,227,1065.52,2021-09-12 11:38:43.000000
5776784,5151,230,776.16,2021-09-12 12:07:21.000000
5776786,5151,227,582.12,2021-09-12 12:07:21.000000
5776790,5388,230,862.40,2021-09-06 13:33:28.000000
5776791,5388,227,646.80,2021-09-06 13:33:28.000000
5776793,5160,227,871.78,2021-09-12 11:16:09.000000
5776795,5650,827,1606.25,2021-09-06 13:33:29.000000
5776796,5636,13,2458.17,2021-09-10 14:01:24.000000
5776797,5636,230,2801.48,2021-09-06 13:33:29.000000
5776799,5636,827,2531.45,2021-09-06 13:33:29.000000
5776800,5636,227,2801.48,2021-09-06 13:33:29.000000
5776805,5628,230,2957.12,2021-09-06 13:33:29.000000
5776806,5628,827,2621.40,2021-09-06 13:33:29.000000
5776807,5628,227,2957.12,2021-09-06 13:33:29.000000
5776809,5643,15,575.54,2021-09-06 13:33:29.000000
5776810,5654,230,1485.75,2021-09-09 13:54:26.000000
5776811,5654,827,1259.30,2021-09-07 13:41:31.000000
5776812,5654,227,1514.32,2021-09-09 13:54:26.000000
5776818,5671,28,819.00,2021-09-11 11:08:22.000000
5776819,5714,15,564.99,2021-09-06 13:33:30.000000
5776827,5800,827,1259.30,2021-09-06 13:33:30.000000
5776830,5812,827,1259.30,2021-09-06 13:33:31.000000
5776834,5866,15,186.39,2021-09-06 13:33:31.000000
5776838,5911,36,1003.56,2021-09-27 16:33:32.000000
5776842,5955,230,304.58,2021-09-06 13:33:32.000000
5776843,5955,227,304.58,2021-09-06 13:33:32.000000
5776846,6049,13,5910.02,2021-09-13 14:23:27.000000
5776847,6049,827,5589.75,2021-09-06 13:33:32.000000
5776852,6061,827,1580.55,2021-09-06 13:33:33.000000
5776855,6093,15,947.94,2021-09-06 13:33:33.000000
5776860,6163,230,1241.40,2021-09-12 14:16:24.000000
5776861,6163,227,1265.27,2021-09-12 14:16:24.000000
5776864,6244,230,253.50,2021-09-08 10:47:49.000000
5776865,6244,227,219.70,2021-09-08 10:47:49.000000
5776866,6243,827,1285.00,2021-09-06 13:33:33.000000
5776871,6320,230,625.24,2021-09-06 13:33:34.000000
5776872,6320,15,331.74,2021-09-06 19:35:28.000000
5776873,6320,227,468.93,2021-09-06 13:33:34.000000
5776885,6428,827,2942.65,2021-09-06 13:33:34.000000
5776898,6632,827,1799.00,2021-09-06 13:33:36.000000
5776900,6834,230,248.43,2021-09-06 13:33:36.000000
5776901,6834,227,215.30,2021-09-06 13:33:36.000000
5776906,6860,230,328.10,2021-09-06 13:33:37.000000
5776907,6860,227,328.10,2021-09-06 13:33:37.000000
5776910,7004,15,2030.00,2021-09-06 13:33:37.000000
5776911,7049,827,1644.80,2021-09-06 13:33:37.000000
5776918,7716,13,4854.59,2021-09-13 14:23:32.000000
5776920,7884,230,1792.77,2021-09-06 13:33:38.000000
5776921,7884,227,1792.77,2021-09-06 13:33:38.000000
5776922,7864,230,270.14,2021-09-13 23:26:34.000000
5776923,7864,227,225.11,2021-09-14 05:27:28.000000
5776925,7858,230,262.54,2021-09-12 12:13:11.000000
5776926,7858,227,262.54,2021-09-12 12:13:11.000000
5776930,7910,15,451.49,2021-09-06 13:33:39.000000
5776933,7923,827,2608.55,2021-09-06 13:33:39.000000
5776934,7964,827,2827.00,2021-09-06 13:33:39.000000
5776935,7997,15,340.28,2021-09-06 19:35:33.000000
5776936,7925,230,603.12,2021-09-07 10:40:44.000000
5776937,7925,227,434.94,2021-09-07 10:40:44.000000
5776942,8023,15,150.67,2021-09-06 19:35:33.000000
5776945,8092,230,199.58,2021-09-12 12:13:12.000000
5776946,8092,15,137.90,2021-09-06 13:33:40.000000
5776947,8092,227,179.11,2021-09-09 13:54:38.000000
5776951,8148,230,256.30,2021-09-11 14:09:27.000000
5776952,8148,227,222.13,2021-09-11 14:09:27.000000
5776954,8105,15,263.09,2021-09-06 17:36:38.000000
5776956,8138,230,375.14,2021-09-06 13:33:41.000000
5776957,8138,227,359.51,2021-09-06 13:33:41.000000
5776961,8265,13,446.25,2021-09-14 02:26:32.000000
5776963,8265,15,472.53,2021-09-06 13:33:41.000000
5776964,8218,15,160.10,2021-09-06 13:33:41.000000
5776966,8372,230,304.10,2021-09-07 13:41:44.000000
5776967,8372,227,304.10,2021-09-07 13:41:44.000000
5776969,8297,230,315.37,2021-09-06 13:33:42.000000
5776970,8297,227,315.37,2021-09-06 13:33:42.000000
5776971,8382,15,379.12,2021-09-06 13:33:42.000000
5776973,8336,230,1579.81,2021-09-08 13:49:07.000000
5776974,8336,827,1490.60,2021-09-06 13:33:42.000000
5776975,8336,227,1610.19,2021-09-08 13:49:07.000000
5776976,8377,15,607.69,2021-09-06 19:35:35.000000
5776981,8397,827,2827.00,2021-09-06 13:33:42.000000
5776983,8373,230,1786.89,2021-09-12 11:47:36.000000
5776984,8373,827,1709.05,2021-09-06 13:33:42.000000
5776985,8373,227,1786.89,2021-09-12 11:47:37.000000
5776987,8448,230,200.74,2021-09-06 13:33:43.000000
5776988,8448,227,187.36,2021-09-06 13:33:43.000000
5776996,8565,15,190.96,2021-09-06 19:35:36.000000
5776999,8742,15,254.30,2021-09-27 16:33:48.000000
5777005,8834,15,375.82,2021-09-06 13:33:44.000000
5777008,8893,827,2608.55,2021-09-06 13:33:45.000000
5777012,8928,827,2274.45,2021-09-06 13:33:45.000000
5777018,8955,15,159.67,2021-09-06 19:35:38.000000
5777021,9006,15,440.41,2021-09-06 13:33:45.000000
5777023,9122,15,734.73,2021-09-06 19:35:38.000000
5777024,9222,230,236.50,2021-09-12 11:47:37.000000
5777025,9222,4,191.00,2021-09-14 02:26:36.000000
5777026,9222,227,204.97,2021-09-12 11:47:37.000000
5777028,9257,827,3122.55,2021-09-06 13:33:46.000000
5777032,9184,15,932.22,2021-09-06 19:35:38.000000
5777035,9283,827,3636.55,2021-09-06 13:33:47.000000
5777036,9301,827,2235.90,2021-09-06 13:33:47.000000
5777037,9290,827,2492.90,2021-09-06 13:33:47.000000
5777038,9342,230,309.18,2021-09-13 11:22:42.000000
5777039,9342,227,299.81,2021-09-13 11:22:42.000000
5777040,9357,6,274.77,2021-09-28 16:40:54.000000
5777044,9362,227,716.20,2021-09-12 14:16:37.000000
5777047,9597,230,344.92,2021-09-12 12:13:13.000000
5777048,9597,15,183.00,2021-09-06 19:35:40.000000
5777049,9597,227,344.92,2021-09-12 12:13:13.000000
5777050,9459,827,1747.60,2021-09-06 13:33:48.000000
5777051,9463,230,2172.61,2021-09-06 13:33:48.000000
5777052,9463,827,2171.65,2021-09-06 13:33:48.000000
5777053,9463,227,2172.61,2021-09-06 13:33:48.000000
5777056,9669,827,2672.80,2021-09-06 13:33:48.000000
5777058,9632,230,442.46,2021-09-12 14:16:38.000000
5777059,9632,15,536.52,2021-09-06 19:35:40.000000
5777060,9632,227,450.50,2021-09-12 14:16:38.000000
5777064,9779,15,294.60,2021-09-06 19:35:40.000000
5777067,9972,15,317.95,2021-09-06 13:33:50.000000
5810258,1109,230,1281.82,2021-09-06 16:34:09.000000
5810259,1109,227,1306.47,2021-09-06 16:34:09.000000
5810264,1100,6,1415.55,2021-09-06 16:34:09.000000
5810271,1341,449,1620.15,2021-09-11 20:11:07.000000
5810371,2968,32,924.87,2021-09-10 14:01:18.000000
5810419,4686,25,819.99,2021-09-08 19:50:30.000000
5810424,4799,230,798.00,2021-09-09 07:53:31.000000
5810467,6061,230,1555.00,2021-09-08 13:48:52.000000
5810469,6061,1058,1532.41,2021-09-13 14:23:28.000000
5810470,6061,227,1569.91,2021-09-08 13:48:52.000000
5810505,7886,230,329.06,2021-09-10 11:00:36.000000
5810506,7886,227,329.06,2021-09-10 11:00:36.000000
5835888,1487,834,1872.03,2021-09-07 10:40:17.000000
5835898,2202,1,7271.43,2021-09-06 19:35:09.000000
5835945,2690,1058,501.14,2021-09-13 17:24:17.000000
5835966,3109,1,1004.36,2021-09-06 19:35:16.000000
5836001,4686,36,702.58,2021-09-12 20:18:19.000000
5836018,5154,15,335.09,2021-09-06 19:35:23.000000
5836020,5160,230,847.34,2021-09-12 11:16:09.000000
5836030,5649,15,532.68,2021-09-06 19:35:24.000000
5836039,5686,13,751.26,2021-09-13 17:24:26.000000
5836084,6061,17,1585.35,2021-09-12 17:17:25.000000
5836104,6584,35,357.46,2021-09-10 14:01:31.000000
5836142,7919,1,3194.12,2021-09-06 19:35:32.000000
5836152,7952,15,177.63,2021-09-06 19:35:33.000000
5848363,2589,38,511.00,2021-09-06 22:36:14.000000
5848379,2687,93,549.00,2021-09-09 16:55:15.000000
5848399,3074,542,3495.11,2021-09-14 05:27:15.000000
5848502,5944,542,471.53,2021-09-14 05:27:23.000000
5848514,7919,1247,3194.12,2021-09-06 22:36:31.000000
5848533,9036,12,215.48,2021-09-14 02:26:36.000000
5848548,9993,5,1077.95,2021-09-09 10:54:18.000000
5848549,9993,3,1077.95,2021-09-09 10:54:18.000000
5858429,5151,4,395.00,2021-09-14 02:26:21.000000
5858469,5911,4,1216.00,2021-09-14 02:26:24.000000
5863067,2429,227,562.37,2021-09-14 05:27:11.000000
5863070,3029,230,1917.22,2021-09-07 04:38:15.000000
5863071,3029,227,1691.67,2021-09-07 04:38:15.000000
5863072,3074,230,3117.20,2021-09-13 11:22:17.000000
5863073,3074,227,2997.31,2021-09-13 11:22:17.000000
5863074,3943,25,1303.99,2021-09-14 05:27:17.000000
5863084,7796,230,300.20,2021-09-13 23:26:33.000000
5863088,9006,230,463.46,2021-09-13 23:26:40.000000
5863089,9362,230,954.94,2021-09-12 14:16:37.000000
5863092,9688,4,177.00,2021-09-09 22:57:38.000000
5867725,5866,35,160.74,2021-09-07 19:42:32.000000
5867726,5911,6,1075.96,2021-09-27 16:33:32.000000
5867729,6384,35,4188.89,2021-09-13 20:25:29.000000
5867730,6438,35,812.35,2021-09-28 10:48:41.000000
5867731,6434,35,853.29,2021-09-13 20:25:29.000000
5867733,7132,35,1767.56,2021-09-13 23:26:32.000000
5867734,7796,35,260.23,2021-09-10 14:01:35.000000
5867735,7825,35,1449.95,2021-09-10 14:01:36.000000
5867736,7858,35,186.76,2021-09-13 23:26:33.000000
5867737,7878,35,203.18,2021-09-10 14:01:36.000000
5867738,7884,35,1572.09,2021-09-07 07:39:34.000000
5867740,7925,35,289.18,2021-09-10 14:01:36.000000
5867742,7952,35,147.51,2021-09-10 14:01:36.000000
5867743,8016,35,268.48,2021-09-13 20:25:34.000000
5867744,7997,35,283.34,2021-09-11 11:08:29.000000
5867745,8023,35,121.07,2021-09-10 14:01:37.000000
5867746,7982,35,235.85,2021-09-13 23:26:34.000000
5867747,8126,35,202.02,2021-09-13 23:26:35.000000
5867748,8148,35,166.71,2021-09-10 14:01:37.000000
5867749,8138,35,267.43,2021-09-07 07:39:35.000000
5867750,8163,35,385.06,2021-09-28 02:23:41.000000
5867752,8105,35,214.59,2021-09-10 14:01:37.000000
5867753,8099,35,510.17,2021-09-10 14:01:37.000000
5867754,8321,35,313.11,2021-09-10 14:01:38.000000
5867755,8231,35,126.92,2021-09-10 14:01:38.000000
5867757,8291,35,475.10,2021-09-10 14:01:38.000000
5867758,8399,35,693.03,2021-09-10 14:01:39.000000
5867760,8405,35,681.91,2021-09-10 14:01:39.000000
5867761,8416,35,1030.04,2021-09-12 02:13:29.000000
5867763,8565,35,169.78,2021-09-10 14:01:40.000000
5867764,8659,35,405.54,2021-09-10 14:01:41.000000
5867765,8663,35,652.76,2021-09-10 14:01:41.000000
5867767,8829,35,410.67,2021-09-09 20:55:43.000000
5867771,9006,35,367.39,2021-09-10 14:01:42.000000
5867772,9282,35,120.48,2021-09-13 23:26:40.000000
5867773,9362,35,426.67,2021-09-10 14:01:44.000000
5867774,9357,35,237.60,2021-09-28 16:40:54.000000
5867775,9390,35,298.81,2021-09-27 16:33:53.000000
5867776,9342,35,236.02,2021-09-10 14:01:44.000000
5867777,9627,35,363.50,2021-09-10 14:01:45.000000
5867778,9597,35,165.01,2021-09-13 23:26:41.000000
5867779,9632,35,411.93,2021-09-10 14:01:45.000000
5867780,9784,35,325.92,2021-09-13 20:25:42.000000
5867781,9688,35,130.00,2021-09-09 16:55:41.000000
5867782,9972,35,249.39,2021-09-10 14:01:45.000000
5867783,9779,35,245.20,2021-09-13 11:22:44.000000
5872110,2425,35,526.81,2021-09-10 12:00:36.000000
5872119,9213,35,154.19,2021-09-10 14:01:43.000000
5872124,9122,35,645.72,2021-09-10 14:01:43.000000
5872125,9179,35,400.79,2021-09-10 14:01:43.000000
5872264,71,5,448.27,2021-09-28 16:40:07.000000
5872275,131,5,979.00,2021-09-07 10:40:08.000000
5872287,112,5,495.84,2021-09-13 14:23:03.000000
5872308,149,5,1281.60,2021-09-13 14:23:03.000000
5872313,159,5,1411.07,2021-09-07 10:40:12.000000
5872319,170,5,407.91,2021-09-07 10:40:12.000000
5872327,309,5,4990.94,2021-09-13 14:23:04.000000
5872331,330,5,199.00,2021-09-07 10:40:12.000000
5872334,203,5,339.00,2021-09-14 02:26:04.000000
5872338,255,5,1025.23,2021-09-07 10:40:12.000000
5872358,337,5,1903.29,2021-09-13 14:23:05.000000
5872365,583,5,19016.00,2021-09-13 17:24:05.000000
5872366,344,5,1452.02,2021-09-13 11:22:05.000000
5872372,626,5,1290.00,2021-09-07 10:40:13.000000
5872377,505,5,235.00,2021-09-28 16:40:13.000000
5872381,581,5,4366.94,2021-09-07 10:40:15.000000
5872393,572,5,1678.61,2021-09-07 10:40:15.000000
5872398,385,5,4262.92,2021-09-07 10:40:15.000000
5872406,731,5,1975.01,2021-09-07 10:40:15.000000
5872419,916,5,1822.43,2021-09-13 11:22:07.000000
5872420,916,230,1992.75,2021-09-09 13:54:08.000000
5872421,916,227,1916.11,2021-09-09 13:54:08.000000
5872422,805,5,1509.85,2021-09-13 14:23:07.000000
5872428,779,5,275.00,2021-09-07 10:40:15.000000
5872440,1081,5,4139.63,2021-09-27 16:33:10.000000
5872441,1081,230,5406.96,2021-09-27 16:33:10.000000
5872444,1081,227,5406.96,2021-09-27 16:33:11.000000
5872446,1071,5,7483.02,2021-09-28 16:40:16.000000
5872449,1230,5,12491.07,2021-09-29 17:08:11.000000
